KWHSPH,KWHCOL,KWHWTH,KWHRFG,KWHRFG1,KWHRFG2,KWHFRZ,KWHCOK,KWHMICRO,KWHCW,KWHCDR,KWHDWH,KWHLGT,KWHTVREL,KWHTV1,KWHTV2,KWHAHUHEAT,KWHAHUCOL,KWHEVAPCOL,KWHCFAN,KWHDHUM,KWHHUM,KWHPLPMP,KWHHTBPMP,KWHHTBHEAT,KWHNEC,location
128.011,1164.159,1476.473,986.881,986.881,0,773.424,0,117.715,46.56,0,131.056,766.156,818.641,148.237,41.865,339.514,57.354,0,182.919,1784.593,0,0,0,0,548.61,2
0,3490.715,0,756.032,756.032,0,0,556.276,248.806,25.672,331.072,0,689.383,315.241,114.714,25.754,96.909,181.061,0,681.7,0,0,0,0,0,1001.328,1
0,1047.192,0,523.385,523.385,0,614.398,0,19.947,51.021,0,0,328.12,620.324,82.839,143.878,34.057,0,0,0,0,0,0,0,0,884.555,1
2574.653,6408.78,0,1384.257,766.769,617.488,879.931,0,50.675,66.839,0,0,3136.55,1969.071,182.502,182.533,787.981,364.793,0,0,0,0,0,0,0,653.58,1
0,295.072,0,534.525,534.525,0,0,103.858,98.691,0,0,0,874.309,347.185,176.353,145.629,0,0,1460.102,18.06,0,0,0,0,0,203.499,1
4980.443,1896.34,3631.338,261.89,261.89,0,0,234.689,69.373,38.299,490.466,95.159,593.304,505.986,177.999,0,93.873,95.488,0,31.014,0,0,0,0,0,434.338,1
0,631.053,2554.608,237.046,237.046,0,847.303,188.157,134.759,70.221,895.727,90.96,2707.897,940.715,300.416,76.165,550.678,33.925,0,276.584,0,0,0,0,0,1112.088,1
3863.839,433.116,5005.868,1595.501,819.246,776.255,742.677,296.08,144.08,57.597,925.186,98.851,1881.624,1594.134,905.933,97.071,102.064,23.134,0,54.846,1664.161,0,0,0,0,5225.17,3
0,7052.054,2670.97,707.599,707.599,0,459.32,275.126,303.785,53.66,683.727,97.321,1231.122,1131.748,280.854,53.043,387.347,479.595,0,540.784,1006.204,0,0,0,0,770.97,1
6188.211,5525.805,4187.679,977.631,977.631,0,292.841,262.793,35.235,18.863,458.361,86.97,1333.586,674.977,161.248,101.934,133.714,387.994,0,655.003,0,0,0,0,0,723.055,1
0,1236.879,0,263.25,263.25,0,0,0,49.359,0,0,0,846.772,1053.111,669.061,384.05,144.4,0,0,748.184,0,0,0,0,0,354.048,1
2758.792,6165.699,2784.951,690.734,591.99,98.744,0,0,247.446,70.543,896.071,130.029,2303.775,1529.375,193.819,37.052,51.104,332.145,0,606.629,0,0,0,0,0,6582.641,1
0,1040.526,0,585.355,585.355,0,0,485.149,0,24.291,313.985,0,1863.127,312.964,158.025,36.291,588.73,53.933,0,260.875,639.498,0,0,0,0,747.563,1
72.353,0,0,518.557,518.557,0,0,0,18.899,24.561,278.339,0,83.319,35.752,35.929,0,22.679,0,488.236,0,0,0,0,0,0,305.974,1
2076.627,1629.932,0,1098.234,776.209,322.025,525.526,331.174,104.588,27.361,553.416,230.93,3028.328,1192.141,243.164,118.576,676.944,97.007,0,438.045,0,0,0,0,0,4575.507,1
1627.356,739.014,0,1070.831,736.332,334.499,541.606,188.616,69.843,92.028,1310.568,226.819,297.576,2699.134,1081.838,241.418,459.404,39.005,0,414.703,619.356,613.161,0,0,0,1224.063,1
6002.546,804.262,2729.15,232.902,232.902,0,0,95.169,48.99,0,0,67.652,338.855,367.201,85.373,53.144,0,0,0,0,0,0,0,0,0,474.351,1
3835.742,2905.271,1439.617,827.891,827.891,0,0,50.383,69.333,43.442,489.589,0,1126.446,1593.108,654.954,227.686,76.221,173.171,0,425.327,0,0,1731.766,0,0,581.691,3
0,956.631,1467.963,835.768,835.768,0,284.839,0,375.563,43.8,563.018,155.456,1963.876,1304.317,887.596,82.62,239.583,51.019,0,140.141,1559.941,502.322,0,0,0,1412.504,1
0,202.437,0,237.697,237.697,0,0,310.886,67.233,49.344,0,92.435,1612.681,810.488,68.603,98.736,81.798,9.21,0,82.705,0,0,0,0,0,307.443,3
1645.895,3780.229,2250.898,772.188,772.188,0,440.438,235.47,139.098,102.209,817.916,153.279,1238.398,1031.432,52.651,228.108,27.197,194.84,0,17.469,0,0,0,0,0,618.978,3
128.893,90.95,379.309,636.465,636.465,0,0,0,27.413,13.337,0,34.101,311.472,148.859,80.465,14.368,3.037,4.089,0,0,0,41.34,0,0,0,284.242,1
202.847,1689.21,0,746.496,746.496,0,0,0,68.511,46.454,476.266,65.085,1338.061,1626.906,222.061,83.313,116.122,86.61,0,427.58,0,0,0,0,0,616.916,1
7535.257,1043.594,7876.699,1196.627,947.533,249.093,271.869,103.446,304.048,173.289,1755.551,0,127.453,1707.552,282.604,318.066,125.586,50.644,0,52.793,0,0,0,0,0,911.434,3
1020.062,0,0,168.321,168.321,0,0,0,67.888,0,0,0,329.402,15.644,15.644,0,0,0,0,0,0,0,0,0,0,565.684,1
0,3054.716,0,1046.112,757.591,288.521,0,255.806,150.517,65.592,834.559,67.547,3280.381,1954.379,191.309,191.383,113.058,168.991,0,470.471,0,0,0,0,0,561.775,1
0,951.802,0,1522.082,484.14,519.196,0,112.12,143.956,47.19,0,117.29,8215.521,1474.298,385.882,109.749,376.178,51.532,0,373.832,0,0,0,0,0,974.607,1
8124.966,6929.156,4416.975,3117.453,859.585,1126.933,896.246,202.25,203.375,87.579,1757.38,158.725,4016.759,1478.779,294.057,85.312,684.978,595.106,0,816.239,0,96.002,951.667,0,0,1135.472,3
0,3227.143,0,555.599,555.599,0,0,48.735,480.49,0,0,33.617,5444.615,2576.078,903.512,851.891,167.071,173.711,0,285.383,0,0,0,439.28,0,953.022,1
0,638.501,0,838.762,838.762,0,294.861,0,60.245,75.514,846.052,156.197,742.648,799.781,318.178,85.068,551.659,33.065,0,326.947,0,0,0,0,0,20207.293,3
0,4414.968,5174.476,1257.682,764.779,492.903,0,0,152.028,69.255,705.108,127.958,1510.273,1139.092,70.198,70.204,557.226,334.973,0,811.381,0,0,0,0,0,1681.58,1
175.189,7595.929,0,1218.511,1218.511,0,0,0,139.98,14.7,170.326,0,2444.794,899.084,283.544,283.559,67.408,318.06,0,0,0,0,0,0,0,702.965,1
0,2553.994,0,1506.244,891.989,614.255,0,0,201.816,263.748,0,304.407,1452.42,945.507,69.67,46.35,1089.768,183.477,0,631.293,0,610.295,0,0,0,651.487,1
70.3,0,0,691.4,691.4,0,0,0,48.057,48.136,0,0,306.875,245.396,110.956,25.076,2.176,0,0,29.743,0,0,0,0,0,507.492,1
2814.771,5897.59,0,481.327,481.327,0,0,0,141.64,162.46,1373.937,0,1976.39,2060.615,505.985,506.296,196.461,0,0,379.304,0,0,0,0,0,1321.235,2
65.005,54.324,163.644,79.084,79.084,0,0,16.211,3.344,6.892,70.459,10.607,74.034,36.362,12.82,0,1.886,3.039,0,41.886,0,0,0,0,0,12.222,3
0,5005.613,0,238.701,238.701,0,0,0,197.449,95.009,806.528,37.382,762.866,367.1,143.953,0,72.732,261.098,0,248.603,0,0,0,0,0,684.948,1
0,1276.897,0,1923.349,780.555,1142.794,0,0,210.103,57.612,733.967,102.399,1985.834,1638.861,183.635,54.692,35.368,69.472,0,641.862,852.231,377.057,773.533,135.96,489.233,4707.891,1
0,1161.429,0,1240.5,566.571,673.929,270.651,0,147.685,90.62,1152.745,135.383,895.874,802.745,195.957,86.747,371.626,50.675,0,0,0,164.239,0,0,0,5486.97,1
1130.607,484.99,0,1220.311,698.166,522.146,264.789,0,69.403,127.572,0,0,533.771,743.281,177.762,277.606,530.668,21.785,0,41.856,0,0,0,0,0,604.819,2
3834.96,2413.321,0,850.855,850.855,0,0,0,128.674,50.942,0,0,1221,115.413,52.568,0,66.909,150.736,0,286.071,0,0,0,0,0,797.054,1
0,0,0,409.813,409.813,0,0,120.829,93.9,0,0,0,123.217,374.47,147.749,175.836,13.185,0,0,0,0,0,0,0,0,36.919,1
0,0,0,906.838,906.838,0,0,0,136.861,44.949,1256.565,0,888.467,992.338,294.871,442.58,334.544,0,0,0,0,0,0,0,0,496.723,1
0,296.078,4397.696,883.003,212.195,334.96,468.523,370.724,102.008,27.849,357.849,65.108,1433.19,482.198,104.384,77.48,0,0,0,54.611,0,0,0,0,0,9968.256,1
2628.716,500.54,0,937.333,533.311,404.022,264.478,122.971,118.837,14.499,168.064,31.279,373.546,750.388,139.995,40.789,313.635,25.072,0,522.851,0,365.428,0,0,0,913.367,1
1774.768,98.402,0,217.442,217.442,0,0,0,38.71,0,0,0,180.732,960.41,375.158,0,0,0,0,0,0,0,0,0,0,590.952,2
4501.453,1767.826,6328.122,487.19,487.19,0,0,156.476,151.916,121.301,1352.644,0,421.229,689.299,168.569,70.209,71.406,78.354,0,273.312,0,0,0,0,0,216.741,1
4045.246,503.139,5309.537,804.615,804.615,0,266.334,401.821,139.649,13.067,171.898,66.768,452.582,914.598,84.919,0,73.955,25.855,0,0,0,0,0,480.217,1723.809,1115.024,1
0,1806.626,0,1289.024,649.435,639.589,0,0,307.316,33.138,0,38.4,1220.411,1254,477.149,367.02,79.614,88.296,0,67.142,0,0,2739.681,89.014,0,1051.907,1
7577.53,1641.432,2405.068,665.211,665.211,0,0,167.054,49.491,43.245,487.454,0,1081.233,883.119,484.117,170.771,0,0,0,504.451,0,0,0,0,0,299.139,3
0,0,6288.7,1270.504,487.769,601.413,790.794,453.336,152.934,209.537,3351.183,245,2077.074,724.697,30.904,37.01,0,0,0,0,0,0,0,0,0,1270.242,3
0,1120.298,0,1273.649,561.471,526.62,0,0,303.446,41.936,846.619,38.327,909.859,1191.148,358.951,35.742,425.934,55.78,0,172.219,0,0,0,0,0,400.959,2
0,1026.843,1210.242,425.579,425.579,0,0,0,69.567,38.462,168.862,66.544,129.269,30.236,30.17,0,189.688,54.343,0,31.243,0,0,0,0,0,664.079,1
2761.118,359.254,1635.509,269.279,269.279,0,406.785,132.588,57.821,0,0,0,433.748,411.183,52.497,76.649,0,0,0,0,0,0,0,0,0,521.716,1
12902.108,1014.349,1847.538,1338.868,628.474,710.394,0,0,19.866,64.405,657.366,0,667.739,736.95,543.223,0,207.767,43.393,0,0,0,0,0,0,0,318.407,3
0,1970.94,0,217.03,217.03,0,289.17,269.637,293.732,37.512,480.724,93.803,2103.758,1302.207,295.747,83.95,405.159,105.87,0,83.282,1921.191,936.939,0,0,0,1199.044,1
2243.813,2071.895,4085.508,809.823,556.076,253.747,447.937,153.806,195.392,46.319,780.752,93.105,3981.46,1623.166,223.695,113.852,45.611,118.617,0,390.052,1314.468,0,1247.614,0,0,3083.295,1
1828.899,481.459,2371.324,596.096,596.096,0,273.293,39.168,80.657,55.886,535.154,0,1902.229,181.293,77.42,0,33.412,22.023,0,0,0,0,0,0,0,682.834,1
0,282.351,0,446.678,446.678,0,0,0,283.622,115.653,0,97.013,776.042,135.227,15.85,14.644,0,14.598,0,623.873,951.833,261.189,0,0,0,1394.92,3
0,0,0,424.386,424.386,0,0,114.204,225.037,33.678,432.578,115.192,796.116,714.335,68.362,68.172,19.501,0,0,0,0,0,0,0,0,375.432,1
0,366.336,0,550.431,550.431,0,0,0,9.842,0,0,0,163.446,228.491,228.226,0,175.368,0,0,0,0,0,0,0,0,6259.371,1
0,790.895,0,1741.826,926.171,815.655,541.912,117.705,67.197,7.563,158.448,33.4,1454.564,1664.833,175.774,205.817,133.978,40.263,0,337.167,0,0,0,0,0,1182.234,1
0,0,0,414.361,414.361,0,0,0,28.71,117.07,0,0,831.298,1757.742,506.131,166.911,387.185,0,0,0,0,0,0,0,0,1056.376,1
5718.481,7781.515,1724.618,783.236,783.236,0,973.399,84.486,127.892,42.681,545.583,99.767,494.653,1166.215,234.748,106.111,52.093,214.103,0,0,0,0,0,0,0,1256.794,1
0,0,0,621.411,621.411,0,0,194.699,147.881,32.91,0,0,1257.579,129.868,86.787,0,494.167,0,0,0,0,0,0,0,0,1463.742,1
0,315.023,1508.21,541.714,541.714,0,592.664,303.719,77.254,28.985,300.482,0,968.39,518.743,52.101,0,0,0,0,16.285,0,162.389,0,0,0,610.627,3
20383.391,0,3641.832,1495.745,729.614,766.13,266.738,490.116,101.814,96.243,1219.26,219.694,6320.236,729.128,128.107,77.983,637.743,0,0,672.342,0,459.711,0,484.318,1739.284,808.406,3
0,1535.007,0,968.966,761.544,207.423,837.851,0,49.897,24.711,501.793,67.119,708.872,1186.476,228.139,161.874,199.526,71.28,0,792.95,0,0,0,0,0,851.84,3
20328.09,4192.586,6878.698,613.793,613.793,0,0,486.608,0,142.247,1797.173,222.105,6714.403,584.061,84.822,52.844,0,252.868,0,71.399,544.98,372.856,0,75.87,271.492,1017.19,3
0,0,0,804.486,804.486,0,555.822,0,79.041,188.874,3818.795,0,658.62,1583.085,339.892,340.775,939.633,0,0,18.384,0,0,0,0,0,2224.33,3
0,6845.3,0,1720.81,564.48,1156.33,0,213.454,147.795,188.337,1903.907,201.389,6548.677,1047.491,319.222,193.415,238.457,381.486,0,909.095,0,157.239,0,0,0,2303.522,1
4793.94,0,2619.73,489.98,489.98,0,0,33.56,138.507,28.91,167.578,0,348.16,124.386,36.4,30.164,0,0,0,87.77,0,0,0,0,0,246.212,1
44.735,271.941,0,570.076,570.076,0,0,0,0,0,0,0,329.826,0,0,0,16.862,0,0,0,0,0,0,0,0,468.196,1
4998.145,1342.808,7038.221,241.2,241.2,0,0,152.751,48.871,0,0,0,112.567,590.21,284.723,178.257,82.812,64.186,0,34.364,0,0,0,0,0,400.457,1
0,1816.284,0,755.238,755.238,0,0,270.293,173.097,90.603,1150.736,220.732,783.762,2270.624,679.392,191.023,0,74.358,1740.847,180.97,0,0,0,0,0,846.556,3
0,102.608,0,266.909,266.909,0,0,53.07,28.498,0,0,0,573.098,193.861,82.853,15.371,37.818,4.249,0,0,0,0,0,0,0,774.989,1
0,6256.881,5935.585,340.772,340.772,0,0,61.741,207.415,0,0,0,485.11,528.588,110.596,192.802,0,295.036,0,0,0,0,0,0,0,746.324,1
0,0,0,309.579,309.579,0,0,0,51.827,41.155,0,0,463.359,253.934,168.858,16.251,0,0,0,269.199,0,0,0,0,0,2408.787,1
18.813,107.027,0,231.682,231.682,0,0,44.217,36.26,0,0,0,258.804,511.35,293.008,180.331,0,0,0,13.848,0,0,0,0,0,396.083,1
0,1990.481,0,854.532,713.411,141.121,495.83,0,10.062,96.03,1221.377,0,115.552,835.545,107.163,66.993,0,0,2109.028,33.949,0,0,0,0,0,356.394,2
0,1206.078,0,733.522,318.574,414.948,0,0,69.491,25.583,0,66.474,1970.351,1011.736,542.195,84.436,467.023,57.097,0,432.058,0,0,0,0,0,421.236,1
1602.206,0,0,1321.128,476.963,278.915,485.596,38.709,491.605,79.263,1592.951,0,355.99,1356.465,208.874,69.769,148.145,0,0,624.959,0,112.729,0,0,0,976.184,1
5852.669,0,1497.759,269.129,269.129,0,0,0,69.589,0,0,0,36.765,36.473,36.435,0,0,0,0,0,0,0,0,0,0,828.503,3
0,469.124,1039.228,379.977,379.977,0,260.785,157.044,19.546,13.552,157.591,36.76,289.266,258.86,101.261,0,248.436,25.386,0,0,1408.307,0,0,0,0,119.15,2
0,369.738,692.486,672.236,672.236,0,0,0,37.012,14.345,0,0,611.421,285.567,108.761,20.555,147.456,18.209,0,0,0,103.422,0,0,0,361.641,1
0,2324.51,3242.964,216.757,216.757,0,288.564,309.765,49.348,12.559,0,0,348.999,687.71,93.543,52.386,183.74,120.965,0,564.848,0,0,0,0,0,649.742,3
0,3661.167,0,1143.022,294.203,423.664,0,0,210.593,57.938,736.085,72.481,7258.725,1226.036,132.451,53.622,0,301.408,0,1020.427,0,597.197,0,562.339,2035.221,1145.765,1
6834.041,5265.773,2530.103,1493.141,998.344,494.797,0,157.69,69.677,32.343,333.553,0,1313.629,1177.814,390.852,52.848,0,228.391,0,653.711,0,0,0,0,0,908.293,3
15084.825,1090.695,5652.823,583.392,583.392,0,851.471,388.266,98.704,47.333,0,0,5675.12,984.037,114.475,69.068,336.233,78.906,0,418.939,0,0,0,0,0,952.257,1
8109.125,1079.953,4035.814,798.165,798.165,0,0,238.997,177.78,63.135,804.146,37.388,1133.194,977.502,158.438,36.349,0,53.614,0,87.037,0,0,0,0,0,702.798,1
0,1081.536,0,274.494,274.494,0,0,0,111.114,29.938,605.827,146.314,620.041,38.859,15.684,0,257.274,0,0,0,0,0,0,0,0,1176.599,1
956.487,5325.111,0,591.914,591.914,0,0,0,49.828,97.425,990.656,0,2957.807,698.438,314.114,0,0,0,0,18.118,2144.901,0,0,0,0,1380.063,1
14219.153,0,3971.661,1364.844,805.277,559.567,1527.239,248.95,149.824,39.294,502.805,95.95,228.064,1426.044,682.15,517.252,295.797,0,0,331.973,0,0,0,0,0,422.558,3
346.294,532.646,0,619.662,619.662,0,0,1054.737,236.257,31.22,0,0,305.895,797.998,458.86,272.466,294.33,27.444,0,0,0,0,0,0,0,809.163,1
0,1086.992,0,1156.967,479.915,677.052,0,65.923,48.822,30.881,624.462,93.14,260.978,663.466,221.715,0,51.653,52.893,0,38.403,0,86.13,0,0,0,995.957,1
0,0,0,1218.144,1218.144,0,0,125.979,151.702,32.637,0,0,846.195,348.589,111.613,0,334.211,0,0,0,0,497.64,0,0,0,1207.936,2
0,1716.669,0,667.388,548.224,119.163,409.069,0,49.361,9.992,166.692,65.882,2566.688,1355.597,129.254,296.295,797.591,111.331,0,403.704,1316.647,441.936,0,0,0,734.528,1
0,332.091,0,526.502,526.502,0,0,112.146,8.422,30.608,0,0,1019.528,244.784,86.287,30.771,135.799,0,0,204.703,0,0,0,0,0,696.846,1
0,512.547,0,574.518,574.518,0,0,0,180.592,165.802,1553.691,0,1168.54,1014.904,335.16,201.739,10.34,22.74,0,0,0,0,0,0,0,238.651,1
0,2831.919,0,433.691,433.691,0,797.028,105.873,69.183,63.585,0,37.423,809.117,540.554,314.483,78.184,699.551,214.84,0,612.1,506.19,431.167,0,0,0,1855.27,1
234.181,238.47,0,220.58,220.58,0,0,0,47.571,0,0,30.688,413.649,679.858,270.128,35.59,0,0,0,0,0,0,0,0,0,807.758,1
0,2036.641,0,449.393,216.98,232.412,0,182.48,88.57,23.8,483.512,94.134,2899.308,1766.334,509.643,189.094,374.811,104.348,0,301.267,841.153,0,848.949,0,0,1014.073,1
0,898.013,4207.525,646.835,646.835,0,0,318.315,128.779,102.665,1146.274,0,506.774,1455.409,314.723,37.495,0,0,0,34.532,0,0,0,0,0,795.078,2
0,2203.943,0,1399.121,1399.121,0,0,0,196.233,25.209,0,0,1150.936,1612.803,532.4,112.874,0,147.377,0,505.796,0,912.942,0,0,0,1565.518,1
0,1145.558,1075.084,216.275,216.275,0,0,183.853,93.131,25.731,526.531,59.916,1274.994,374.42,83.645,0,133.072,73.328,0,34.557,0,0,0,0,0,532.066,1
0,2971.027,0,936.212,936.212,0,0,182.717,158.733,85.405,958.191,0,1073.564,350.019,233.684,35.976,463.071,0,0,121.363,0,0,351.5,0,0,1800.565,2
996.217,261.565,1731.74,604.71,604.71,0,0,0,0,0,0,0,150.829,485.258,388.079,0,12.188,0,0,0,0,0,0,0,0,97.493,1
0,479.813,0,553.87,553.87,0,0,180.814,366.893,74.847,1332.965,228.874,66.552,1266.299,288.551,37.502,62.278,21.166,0,18.356,0,0,0,0,0,476.684,1
7850.305,2304.188,1686.307,2119.708,1051.254,1068.454,0,0,209.03,0,332.278,0,597.191,477.166,378.39,0,150.965,132.892,0,0,0,0,0,0,0,245.036,2
2828.44,8545.619,4975.203,1673.957,727.716,946.241,0,158.828,351.172,115.724,1174.708,0,2442.779,812.302,84.695,52.769,53.807,512.759,0,682.14,0,0,1569.58,0,0,556.913,1
2723.859,3277.789,2238.955,1575.517,752.881,822.636,450.293,128.208,79.165,25.444,328.217,37.47,2019.586,561.697,278.351,78.279,73.52,191.992,0,638.492,0,0,0,0,0,424.788,3
4941.262,3163.344,4878.295,1367.829,753.348,614.481,0,111.478,59.412,40.001,807.708,66.242,1071.125,1313.059,297.17,102.024,132.486,177.936,0,507.276,0,0,0,0,0,806.635,2
3867.371,1064.803,0,488.939,488.939,0,267.813,0,50.191,59.11,1191.156,156.337,552.546,607.425,131.079,53.1,255.023,52.361,0,32.239,0,192.602,1415.363,254.874,915.268,1079.351,3
0,3414.808,1213.825,529.17,529.17,0,0,88.143,49.041,31.115,630.063,65.206,1347.488,0,0,0,0,193.87,0,230.811,0,0,1644.836,0,0,3434.721,1
4806.17,1137.815,1723.883,992.645,992.645,0,238.336,139.802,19.81,47.875,329.308,0,757.307,671.008,190.047,15.778,0,49.887,0,158.711,0,0,0,0,0,995.893,3
0,133.789,7548.979,549.94,549.94,0,517.385,132.742,84.982,131.307,1330.518,0,630.964,472.433,228.454,0,0,0,0,0,0,0,0,0,0,5506.423,3
0,1859.264,0,1233.352,595.542,637.81,796.524,447.234,71.07,17.127,349.717,69.159,641.236,1084.5,390.769,53.945,552.108,103.525,0,1147.524,0,0,2754.236,0,0,6962.833,1
0,1344.077,0,1269.336,716.518,552.818,0,94.547,208.235,69.105,0,101.643,3848.855,1117.163,182.612,53.839,54.062,0,0,20.034,0,0,0,0,0,1440.592,2
9.336,653.353,1635.175,589.996,138.007,226.194,0,206.343,67.997,23.646,478.543,129.91,454.657,239.104,88.608,51.421,6.696,72.948,0,0,0,0,0,0,0,563.841,1
4509.6,3246.108,2922.565,544.823,544.823,0,493.326,155.915,97.375,110.41,1400.468,161.682,587.454,493.397,130.537,0,71.358,145.408,0,202.125,0,0,0,0,0,558.362,1
3241.542,1892.701,2183.506,309.511,309.511,0,0,0,102.709,79.799,1420.505,34.03,199.172,465.051,201.413,0,0,79.775,0,112.893,0,0,0,0,0,517.449,1
0,1559.085,0,2088.707,1452.23,636.477,0,108.688,30.204,50.584,1199.835,0,922.899,622.845,227.226,115.506,502.997,78.348,0,45.089,736.621,0,0,0,0,796.667,1
235.922,2270.102,0,601.824,601.824,0,0,0,66.371,31.647,0,31.083,866.286,204.542,69.901,0,50.807,107.796,0,39.355,0,0,0,0,0,420.684,1
7908.242,5440.361,3508.086,540.973,540.973,0,444.578,326.054,199.177,97.255,661.52,0,1012.394,2795.995,546.186,1000.072,144.361,311.198,0,459.416,0,0,0,0,0,1150.164,1
0,415.808,3705.458,433.579,433.579,0,0,198.997,19.721,37.038,474.988,0,837.578,683.882,189.195,99.157,76.796,0,0,298.108,0,0,0,0,0,399.85,2
0,0,1364.184,689.755,689.755,0,0,0,29.315,0,0,0,1106.38,739.791,284.924,51.755,511.138,0,0,0,625.783,0,0,0,0,1788.204,1
5917.083,3969.118,1656.573,1015.407,1015.407,0,831.422,239.693,24.742,16.476,336.748,66.93,331.879,889.574,236.595,15.703,75.263,151.787,0,299.826,0,0,0,0,0,742.523,3
0,0,0,600.981,600.981,0,0,262.115,0,0,0,0,495.492,47.67,47.67,0,33.405,0,0,0,0,0,0,0,0,1239.338,1
0,4924.146,0,484.22,484.22,0,0,281.962,59.041,31.469,324.877,61.955,2072.347,491.83,69.013,52.509,134.731,262.151,0,460.236,0,0,0,0,0,497.957,1
0,1978.91,1247.137,476.007,476.007,0,345.753,0,98.381,14.248,0,0,2026.682,687.578,376.257,181.024,0,0,0,279.643,0,0,0,0,0,320.123,1
2545.874,1998.663,4166.847,444.918,444.918,0,0,110.523,50.767,37.221,381.66,71.754,2374.314,365.112,85.685,15.978,40.557,90.258,0,53.123,0,0,0,0,0,459.257,1
0,977.233,2663.214,238.878,238.878,0,0,275.616,49.297,37.214,477.043,62.091,428.16,199.749,52.501,20.775,475.42,54.024,0,0,0,0,0,0,0,577.14,1
1099.609,4816.781,1109.15,665.412,665.412,0,439.509,38.729,57.436,28.998,0,0,130.436,277.892,107.447,15.314,14.823,197.231,0,0,0,0,0,0,0,560.578,1
5443.88,1011.983,0,1681.544,827.02,854.524,934.178,0,397.592,40.376,0,124.262,1273.406,1002.911,486.006,76.929,633.767,65.739,0,323.6,0,0,0,0,0,516.7,2
0,0,0,2080.716,769.385,1311.332,669.865,123.623,154.229,34.992,706.82,69.935,2921.693,1452.326,239.789,67.503,47.293,0,165.44,782.383,0,0,0,557.482,2016.715,9674.392,3
0,2372.882,7271.851,708.512,708.512,0,0,449.673,0,141.492,1790.059,69.102,2184.017,356.632,102.553,0,534.395,164.031,0,0,0,0,0,0,0,514.031,3
0,373.372,0,243.248,243.248,0,0,0,68.946,0,0,0,230.365,1847.833,248.819,16.955,32.563,0,0,18.979,0,0,0,0,0,574.681,1
0,2619.748,0,777.484,777.484,0,826.667,0,203.26,48.866,0,63.625,241.38,2576.15,725.233,105.598,1016.924,130.316,0,50.264,0,0,0,0,0,1676.589,1
2402.318,0,2403.207,339.238,339.238,0,0,207.628,31.893,27.539,310.651,134.892,659.038,611.889,187.087,144.994,46.599,0,0,0,0,0,0,0,0,334.491,2
0,1342.075,0,1174.104,1174.104,0,0,180.303,66.52,7.988,166.898,62.24,1608.144,453.148,158.368,105.644,96.239,63.804,0,301.616,1985.844,0,0,0,0,486.424,1
3243.584,384.213,1588.207,751.408,751.408,0,408.518,244.322,59.244,15.886,484.001,66.096,675.758,127.559,103.565,0,50.039,17,0,17.053,340.394,0,0,0,0,1023.998,3
4842.747,884.545,3003.269,595.605,595.605,0,0,266.235,165.761,32.835,338.47,0,209.473,857.335,490.041,342.367,0,0,0,31.923,0,0,0,0,0,453.477,1
557.476,3145.763,2554.561,530.591,530.591,0,0,178.091,69.18,31.846,644.468,66.09,714.934,835.289,84.259,135.926,9.858,167.437,0,406.55,0,0,1653.44,0,0,560.425,1
101.412,390.512,0,626.579,626.579,0,0,0,185.128,28.738,297.632,58.423,914.11,265.428,113.077,0,1.688,18.06,0,0,0,0,0,0,0,559.836,1
797.005,4360.483,2022.184,898.466,875.077,23.389,0,66.927,39.534,25.062,483.603,124.586,451.658,381.122,129.526,14.554,14.689,252.591,0,0,0,0,0,0,0,806.833,1
0,854.495,0,1787.953,579.186,599.645,286.565,223.042,152.849,78.531,800.698,105.684,1160.459,475.348,67.8,47.518,257.32,36.884,0,37.867,0,0,0,0,0,850.771,1
221.586,289.288,2009.852,1558.193,818.512,247.103,0,0,474.814,65.991,742.125,200.035,2205.669,380.008,223.734,52.341,0,15.714,0,0,0,0,0,0,0,639.426,1
0,0,2283.106,374.834,374.834,0,0,0,19.712,29.645,0,37.243,963.958,466.696,52.376,36.253,0,0,0,0,0,0,0,0,0,825.999,1
3275.313,189.368,2165.644,615.032,436.094,178.938,0,103.294,48.378,0,0,0,43.083,989.079,191.214,84.895,0,0,0,17.336,0,0,0,0,0,553.546,1
1047.334,1962.119,928.873,586.728,586.728,0,0,108.189,66.34,31.275,164.947,65.772,400.966,496.736,173.561,14.498,20.885,99.534,0,236.464,0,0,0,0,0,475.644,2
2023.156,174.051,1711.601,431.947,431.947,0,0,44.224,144.121,0,0,0,136.721,161.911,66.042,0,0,0,0,30.564,0,0,0,0,0,751.073,2
0,196.882,0,934.968,934.968,0,0,0,57.847,126.711,0,0,3283.383,838.226,540.736,165.303,44.599,8.282,0,30.68,0,0,0,0,0,814.422,1
267.858,85.151,803.686,235.817,235.817,0,0,117.922,65.787,0,0,30.114,582.099,125.226,36.178,0,0,0,0,15.85,0,0,0,0,0,410.748,1
